kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
lamin_candidate,300,14.5,13.0,98.3,122.7,0.999,0.999,1.0,,,,
lamin_candidate,301,5.7,12.1,103.0,15.5,0.883,0.883,1.0,,,,
lamin_candidate,302,12.5,12.6,108.8,99.1,1.0,1.0,1.0,,,,
lamin_candidate,303,9.1,13.0,43.6,120.3,1.0,1.0,1.0,,,,
lamin_candidate,304,24.6,13.8,58.3,115.7,1.0,1.0,1.0,,,,
lamin_candidate,305,11.2,13.1,66.0,129.0,1.0,1.0,1.0,,,,
lamin_candidate,307,13.2,13.3,58.4,124.6,1.0,1.0,1.0,,,,
lamin_candidate,308,21.3,13.4,80.5,114.3,1.0,1.0,1.0,,,,
lamin_candidate,309,21.7,13.3,84.5,111.6,1.0,1.0,1.0,,,,
lamin_candidate,310,16.4,13.6,92.2,123.2,1.0,1.0,1.0,,,,
lamin_candidate,311,18.0,13.6,102.1,117.6,1.0,1.0,1.0,,,,
lamin_candidate,313,19.6,13.3,115.0,102.4,1.0,1.0,1.0,,,,
lamin_candidate,314,23.0,14.1,64.2,120.6,1.0,1.0,1.0,,,,
lamin_candidate,315,19.1,13.6,70.1,122.5,1.0,1.0,1.0,,,,
lamin_candidate,316,23.8,13.9,73.5,116.7,1.0,1.0,1.0,,,,
lamin_candidate,317,20.8,13.9,77.5,125.0,1.0,1.0,1.0,,,,
lamin_candidate,318,11.9,13.1,80.4,119.5,1.0,1.0,1.0,,,,
lamin_candidate,319,17.6,13.6,86.1,119.0,1.0,1.0,1.0,,,,
lamin_candidate,320,14.9,13.2,102.1,83.2,1.0,1.0,1.0,,,,
lamin_candidate,321,8.4,12.8,107.6,109.3,1.0,1.0,1.0,,,,
lamin_candidate,322,7.4,13.8,108.0,17.9,0.951,0.951,1.0,,,,
lamin_candidate,324,14.7,13.5,92.6,116.1,1.0,1.0,1.0,,,,
lamin_candidate,327,12.8,13.5,97.3,111.4,1.0,1.0,1.0,,,,
lamin_candidate,329,7.1,14.2,114.8,30.1,0.89,0.89,1.0,,,,
germ_label,7,69.0,1.6,54.1,117.0,,,,238.3,346.4,0.688,1.39
germ_label,8,42.5,2.5,54.0,33.3,,,,157.2,211.8,0.742,0.917
germ_label,9,16.4,1.6,55.8,114.4,,,,284.3,322.4,0.882,1.659
germ_label,10,29.7,1.7,57.0,29.7,,,,172.3,207.5,0.83,1.005
germ_label,11,29.7,2.1,56.8,26.9,,,,201.9,236.2,0.855,1.178
germ_label,12,34.9,1.4,58.1,116.3,,,,297.7,390.5,0.762,1.737
germ_label,13,40.2,2.2,58.1,32.8,,,,163.9,204.3,0.802,0.956
germ_label,14,36.8,1.4,61.7,28.1,,,,197.0,244.1,0.807,1.149
germ_label,15,27.2,1.6,64.1,24.8,,,,173.9,187.2,0.929,1.015
germ_label,16,76.5,2.8,65.5,119.9,,,,192.3,251.8,0.764,1.122
germ_label,17,33.2,1.7,67.1,30.1,,,,153.3,186.9,0.82,0.895
germ_label,18,22.3,1.2,67.9,24.6,,,,168.4,183.5,0.918,0.983
germ_label,19,13.7,1.1,69.2,31.3,,,,170.7,197.9,0.863,0.996
germ_label,20,31.6,1.5,70.1,27.6,,,,170.6,196.8,0.867,0.995
germ_label,21,35.4,2.5,70.0,22.1,,,,171.7,200.6,0.856,1.002
germ_label,22,11.9,1.2,71.3,31.9,,,,170.3,201.7,0.845,0.994
germ_label,23,85.1,3.0,70.5,126.3,,,,205.8,273.9,0.751,1.201
germ_label,24,17.4,1.4,72.2,30.2,,,,153.6,157.9,0.973,0.896
germ_label,25,30.5,1.8,73.4,23.4,,,,179.0,196.7,0.91,1.044
germ_label,26,27.9,1.9,73.2,33.5,,,,130.7,158.7,0.824,0.763
germ_label,27,25.2,1.4,73.3,25.9,,,,170.1,181.8,0.935,0.992
germ_label,28,13.0,1.5,74.7,31.1,,,,163.0,162.9,1.001,0.951
germ_label,29,23.5,4.0,73.2,29.8,,,,140.8,150.0,0.939,0.822
germ_label,30,16.5,1.4,75.8,27.8,,,,156.1,168.7,0.926,0.911
germ_label,31,23.5,2.3,75.8,19.6,,,,153.3,172.2,0.89,0.894
germ_label,32,23.7,2.0,76.2,32.9,,,,131.8,150.9,0.874,0.769
germ_label,33,12.5,1.8,75.9,25.6,,,,166.3,187.6,0.887,0.971
germ_label,34,15.7,1.5,76.9,23.8,,,,170.9,182.3,0.937,0.997
germ_label,35,13.5,1.4,77.8,22.1,,,,163.3,184.2,0.886,0.953
germ_label,36,19.5,1.0,78.2,29.2,,,,152.1,170.0,0.895,0.888
germ_label,37,19.5,1.6,79.5,18.2,,,,154.1,171.7,0.898,0.899
germ_label,38,16.5,1.6,81.6,21.0,,,,174.9,168.2,1.04,1.021
germ_label,39,28.7,2.2,82.3,27.5,,,,186.2,190.0,0.98,1.086
germ_label,40,31.8,1.3,83.5,23.9,,,,173.5,161.2,1.077,1.013
germ_label,41,74.6,2.9,83.8,118.7,,,,191.8,261.8,0.733,1.119
germ_label,42,23.9,2.0,83.5,30.1,,,,145.0,160.4,0.904,0.846
germ_label,43,23.4,1.2,85.7,28.3,,,,184.3,172.9,1.066,1.076
germ_label,44,26.7,1.6,86.5,22.5,,,,196.6,201.9,0.974,1.147
germ_label,45,76.3,2.7,89.4,122.4,,,,203.9,268.3,0.76,1.19
germ_label,46,28.6,1.4,89.4,25.4,,,,185.7,184.3,1.008,1.083
germ_label,47,29.5,2.1,90.1,17.2,,,,174.0,173.7,1.002,1.015
germ_label,48,21.0,1.5,90.1,19.9,,,,207.8,209.1,0.994,1.212
germ_label,49,51.4,2.2,90.5,32.8,,,,160.0,175.8,0.91,0.934
germ_label,50,20.1,1.2,92.0,21.7,,,,204.8,214.3,0.956,1.195
germ_label,51,26.4,1.1,92.7,28.7,,,,171.8,194.8,0.882,1.003
germ_label,52,82.1,2.5,93.5,115.4,,,,196.5,248.8,0.79,1.146
germ_label,53,30.0,2.5,93.1,14.5,,,,169.1,205.7,0.822,0.987
germ_label,54,25.5,2.0,93.8,18.6,,,,189.2,182.5,1.036,1.104
germ_label,55,24.2,1.7,93.1,24.8,,,,182.9,195.3,0.937,1.067
germ_label,56,31.7,2.3,96.3,13.2,,,,149.2,160.3,0.931,0.871
germ_label,57,25.6,1.4,97.3,19.4,,,,212.6,216.2,0.983,1.24
germ_label,58,32.1,1.4,97.4,25.6,,,,193.1,220.5,0.876,1.127
germ_label,59,38.1,1.9,97.7,36.4,,,,182.2,178.4,1.021,1.063
