kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
germ_label,1088,35.8,10.1,37.9,31.2,,,,145.2,148.7,0.976,0.745
germ_label,1089,29.1,9.9,45.7,30.2,,,,148.3,150.4,0.986,0.761
germ_label,1090,40.1,10.1,50.1,31.7,,,,143.1,146.4,0.978,0.734
germ_label,1091,28.4,10.1,54.3,34.3,,,,157.5,159.8,0.986,0.808
germ_label,1092,31.7,10.0,57.0,25.6,,,,139.5,144.7,0.964,0.716
germ_label,1093,37.7,9.9,57.9,10.5,,,,154.3,161.2,0.957,0.792
germ_label,1094,28.1,9.8,59.8,14.4,,,,149.6,153.3,0.976,0.768
germ_label,1095,29.9,9.9,60.9,28.4,,,,150.6,153.1,0.984,0.773
germ_label,1096,21.5,10.2,6.4,20.4,,,,147.8,153.2,0.965,0.759
germ_label,1097,27.1,10.2,21.8,30.9,,,,158.0,169.5,0.932,0.811
germ_label,1098,25.6,10.2,41.9,35.9,,,,153.7,160.2,0.959,0.789
germ_label,1100,34.9,10.3,28.0,34.3,,,,163.5,176.6,0.926,0.839
germ_label,1101,24.8,10.2,41.6,29.6,,,,142.0,144.8,0.981,0.729
germ_label,1102,28.0,10.2,48.7,26.8,,,,146.4,147.4,0.994,0.751
germ_label,1103,19.7,9.8,252.3,5.9,,,,227.6,339.0,0.671,1.168
germ_label,1104,5.2,9.9,252.6,8.2,,,,186.3,259.5,0.718,0.956
germ_label,1105,24.5,10.3,1.9,25.2,,,,159.4,183.0,0.871,0.818
germ_label,1106,5.6,10.2,52.4,13.5,,,,154.3,157.2,0.981,0.792
