kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
germ_label,780,13.1,7.6,156.5,109.4,,,,186.8,234.4,0.797,0.699
germ_label,781,14.9,7.7,158.9,121.9,,,,444.8,645.1,0.689,1.663
germ_label,782,13.2,7.9,164.1,58.7,,,,283.1,408.0,0.694,1.059
germ_label,783,37.0,8.5,169.6,125.1,,,,436.2,761.5,0.573,1.631
germ_label,784,18.2,7.5,225.1,152.1,,,,167.7,205.4,0.817,0.627
germ_label,785,42.6,8.4,34.5,41.4,,,,250.0,329.0,0.76,0.935
germ_label,786,29.0,8.4,39.7,40.6,,,,239.0,256.6,0.931,0.894
germ_label,787,25.4,8.3,58.0,47.9,,,,260.5,297.5,0.875,0.974
germ_label,789,26.7,8.4,69.7,46.5,,,,273.6,286.9,0.954,1.023
germ_label,790,28.9,8.3,84.0,47.9,,,,232.6,285.3,0.815,0.87
germ_label,791,43.1,8.4,89.3,18.6,,,,223.2,267.5,0.834,0.835
germ_label,792,33.3,8.4,91.2,46.9,,,,196.0,253.0,0.775,0.733
germ_label,793,28.4,8.4,104.8,54.4,,,,180.2,230.9,0.781,0.674
germ_label,794,11.8,8.0,105.4,99.9,,,,152.2,186.2,0.817,0.569
germ_label,795,18.1,8.2,108.8,83.5,,,,175.1,230.0,0.761,0.655
germ_label,796,10.0,8.0,112.4,97.6,,,,139.9,146.4,0.956,0.523
germ_label,797,21.9,8.2,113.9,52.4,,,,202.4,249.2,0.812,0.757
germ_label,798,12.2,7.8,139.8,54.6,,,,264.1,255.3,1.034,0.988
germ_label,799,9.2,7.7,148.8,94.9,,,,172.4,198.4,0.869,0.645
germ_label,800,12.9,8.5,153.6,80.7,,,,213.1,282.0,0.756,0.797
germ_label,801,23.6,8.0,153.8,100.0,,,,174.6,213.9,0.816,0.653
germ_label,802,4.7,7.4,155.0,73.8,,,,259.1,296.6,0.874,0.969
germ_label,803,17.0,8.7,156.5,118.7,,,,376.6,579.9,0.649,1.408
germ_label,804,8.6,8.2,156.8,101.1,,,,175.6,208.7,0.841,0.657
germ_label,805,16.9,8.2,157.7,103.0,,,,167.6,223.7,0.749,0.627
germ_label,806,5.7,7.3,158.1,101.2,,,,178.1,230.6,0.772,0.666
germ_label,807,37.9,8.5,34.2,30.8,,,,243.6,292.7,0.832,0.911
germ_label,808,42.6,8.6,65.6,11.8,,,,243.6,310.0,0.786,0.911
germ_label,809,31.5,8.6,74.3,47.3,,,,195.5,244.8,0.799,0.731
germ_label,810,5.4,8.2,85.0,40.4,,,,111.8,112.1,0.997,0.418
germ_label,811,22.8,8.5,87.2,49.2,,,,198.4,250.5,0.792,0.742
germ_label,812,17.6,8.4,92.5,51.2,,,,207.6,270.0,0.769,0.776
germ_label,813,30.4,8.5,98.1,50.9,,,,189.2,235.4,0.804,0.708
germ_label,814,24.6,8.4,99.7,54.6,,,,211.8,268.4,0.789,0.792
germ_label,815,25.1,8.5,110.3,52.5,,,,178.9,220.5,0.811,0.669
germ_label,816,26.9,8.4,112.2,56.5,,,,179.3,215.8,0.831,0.67
germ_label,817,25.8,8.1,115.7,54.9,,,,183.2,228.3,0.803,0.685
germ_label,818,25.0,8.3,117.7,57.8,,,,175.1,222.7,0.786,0.655
germ_label,819,26.0,8.4,123.8,39.1,,,,258.7,252.9,1.023,0.967
germ_label,820,11.1,8.2,154.3,71.6,,,,183.1,229.1,0.799,0.685
germ_label,821,14.2,8.9,155.3,102.4,,,,186.6,197.3,0.946,0.698
germ_label,822,7.2,7.9,157.0,100.1,,,,172.1,213.1,0.808,0.644
germ_label,823,10.7,7.9,161.4,69.5,,,,249.5,327.9,0.761,0.933
germ_label,824,11.3,8.3,161.8,64.2,,,,173.5,224.4,0.773,0.649
germ_label,825,37.2,8.9,31.0,25.3,,,,250.9,321.6,0.78,0.938
germ_label,826,33.2,8.6,37.1,35.3,,,,284.5,324.7,0.876,1.064
germ_label,827,43.0,8.8,81.0,22.0,,,,226.7,274.0,0.827,0.848
germ_label,828,44.3,8.8,95.1,22.5,,,,218.2,265.4,0.822,0.816
germ_label,829,43.8,8.6,102.0,25.2,,,,224.2,269.8,0.831,0.839
germ_label,830,22.2,8.4,116.3,62.6,,,,195.6,253.9,0.771,0.732
germ_label,831,20.5,8.5,126.4,47.8,,,,278.6,254.0,1.097,1.042
germ_label,832,10.6,7.8,146.7,97.6,,,,216.0,283.9,0.761,0.808
germ_label,833,8.4,7.9,148.2,91.5,,,,178.8,215.6,0.829,0.669
germ_label,834,19.1,8.7,148.5,112.3,,,,328.2,517.3,0.634,1.227
germ_label,835,10.4,8.3,154.1,82.6,,,,153.7,195.6,0.786,0.575
germ_label,836,19.9,8.6,156.8,89.8,,,,228.1,331.0,0.689,0.853
germ_label,837,14.9,9.0,157.4,77.3,,,,222.3,295.7,0.752,0.831
germ_label,838,13.5,7.9,160.0,101.7,,,,163.7,203.9,0.803,0.612
germ_label,839,17.2,8.4,161.2,113.5,,,,362.0,625.5,0.579,1.354
germ_label,840,35.4,8.9,34.4,19.1,,,,234.4,286.1,0.819,0.877
germ_label,841,41.2,8.8,39.7,12.9,,,,212.3,261.9,0.811,0.794
germ_label,842,32.1,8.8,44.1,46.6,,,,254.0,303.3,0.837,0.95
germ_label,843,29.0,8.6,46.6,43.4,,,,225.9,262.0,0.862,0.845
germ_label,844,32.5,8.8,50.4,46.5,,,,266.0,286.9,0.927,0.995
germ_label,845,25.8,8.7,65.0,47.2,,,,247.0,260.9,0.947,0.924
germ_label,846,4.0,8.2,95.2,37.9,,,,109.5,109.8,0.998,0.41
germ_label,847,4.0,8.3,99.9,41.4,,,,113.9,114.3,0.997,0.426
germ_label,848,20.6,8.7,114.4,59.3,,,,182.4,246.7,0.739,0.682
germ_label,849,33.4,8.7,116.5,36.3,,,,187.6,224.2,0.837,0.702
germ_label,850,13.9,8.4,136.6,48.4,,,,283.2,263.4,1.075,1.059
