GonadID,Genotype,Sex,treatment,ntX,RAD51
20260521_n2_hs_dapi_rad51_syp1_M002,n2,male,hs,0.9369704947546755,0
20260521_n2_hs_dapi_rad51_syp1_M002,n2,male,hs,0.9697059249791912,0
20260521_n2_hs_dapi_rad51_syp1_M002,n2,male,hs,0.997626314841619,23
20260521_n2_hs_dapi_rad51_syp1_M002,n2,male,hs,0.9964687765955897,23
20260521_n2_hs_dapi_rad51_syp1_M002,n2,male,hs,0.9789971549320097,22
20260521_n2_hs_dapi_rad51_syp1_M002,n2,male,hs,1.0,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.06445198784900896,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.06353768621659484,11
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.04169872299652945,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.01782318661162243,13
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.00303869520780687,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.01856036719497412,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.04259942907200218,12
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.04116618471736126,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.06529872579617857,19
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.003103776288004871,13
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.02033489133578291,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.004251486339854572,13
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.01222138113026932,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1681937599807543,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1283365195589036,18
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2008592854048004,13
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1562788355117349,22
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1850383142665434,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.08791729200132102,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1434902108865211,11
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.08583725509035892,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.104720425552747,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1195798953666733,12
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1709940469626976,22
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1305628726957923,20
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1903337785058698,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1499811147996725,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1569718576638859,19
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.1068275090383104,19
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.08784217474628153,13
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.111307344674292,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.201400640690147,15
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2403762323394314,2
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2589954817863403,21
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2210953660606562,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3037236422182146,10
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2886080902100259,18
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3246963614250583,24
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3326059638406656,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2352308604458626,20
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2587797803614579,18
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3519756902283185,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.223214790947004,19
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2131316504649583,24
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2675900592335609,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2125842612506404,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2849418629028246,15
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2967325574130771,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3165527682551558,11
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.2365513444331133,20
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3360586949541343,21
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3499378968823924,18
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3941361853714769,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.368002528370721,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4007768619416939,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.442241577527333,9
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4090924837705919,3
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4593687934337602,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4939850728510861,3
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4731563357430414,2
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4133631902784841,29
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3760035070292394,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4438536928500669,21
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.3995755271534827,1
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4170540451765193,19
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5096379046524805,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5103797644113826,21
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4674604676344008,1
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4524432480601464,13
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5184750029958544,4
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4910205353108508,1
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.4710727955001312,26
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5542747585325184,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5528342147172244,1
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6082153988281703,18
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5780774488573935,5
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6069694836121694,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5553437775350366,23
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5382519827399893,22
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5639515096028809,18
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5480753612612034,3
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7110703569868776,14
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7501284583081012,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6771571851496303,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7735088379766039,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6612589712924238,1
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7595101536222121,19
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6921525093650619,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6183957406111729,17
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6812947014599262,3
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6083997195496076,4
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6400536331452873,27
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.5872191526410309,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7006231022619486,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6946935912563832,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6680148621859555,3
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.6234864409710337,22
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7444915237547223,22
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7380530848791068,18
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7641853165156872,22
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.7864750690260593,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.9251670287581296,21
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.895794166712879,25
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.8796821305359931,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.8909886791084304,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.8737601517883486,27
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.888436957925477,22
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.8619131939733826,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.8561733172463457,2
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.8898283312269518,1
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.805230721236106,0
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.8415824648757664,19
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.9257403103336039,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.9690289569279281,20
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.997654013743696,16
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.945155234201632,4
20260521_n2_hs_dapi_rad51_syp1_M003,n2,male,hs,0.9457312866960421,18
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1189342289926299,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1268034279163765,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.101899160207105,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1161656857302816,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.07406911120515235,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.009252680731293993,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.05325064869591481,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.07254010227285329,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2246878522253581,5
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2155923244953939,7
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1904319841365249,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.198054330005275,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3018952615762225,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1858972349091226,17
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2475449494992392,7
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2068418053150741,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2540670046088798,14
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3003020895471856,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2337100298600951,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2704389931438434,9
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2775967501630595,10
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1874723458386311,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1908364953962677,8
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.148669647177164,9
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2146853476802492,12
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2338477386836808,11
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1930350260962334,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1545335460612457,5
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.1575046562254331,5
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2362978877802429,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.2234382663327214,10
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3042179024151785,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3839626551358477,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4253221617718922,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3979534164534144,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4305643418063226,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4171478219231695,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.348640901435835,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4204944733343612,5
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3743300988788394,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3853644979946494,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3816481916472865,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3448014911485517,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3851879130534809,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.393225345194176,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3167597428749911,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3107850738732499,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3074972344490882,8
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.3076029906848663,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4379478157888796,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5708531562242732,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5490976318397169,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5306463183254184,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.533236407937223,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5455011224068307,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5342164140131443,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5640286562651261,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5485016566983156,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5335891917704269,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4978066135684575,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4821416593319811,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5035016464415153,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.500099291430047,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4699621618453484,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5018472717959576,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4752205465769184,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4540127835494768,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4486400546615784,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4910274468861537,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4693785053751865,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5733179551191925,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.4459557086920782,3
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.669338904788857,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6708670778175306,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6545344818100278,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6477934574615294,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6176963110208264,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6138659196176652,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6539927896298264,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6298471396304266,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5992005454714877,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6207281560219973,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6471442057385123,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6396211722879342,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5972911299032866,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5764652371129525,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6016906489635716,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5835175421433965,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.5764932059060542,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6772607588650393,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6772607588650393,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6822262437231627,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7438792985533195,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6929282428047204,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7133345813065646,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7373603824536294,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6881624681050603,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7419081191633164,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6906430279663331,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7225746495441481,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7162002633331979,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7456379767598099,2
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7035643666131631,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.6974170723569877,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7073862488113498,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.724191624320163,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7051600929238605,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7004449503319607,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7040266459633434,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7769783327515778,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7769783327515779,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.683436855100548,4
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.8797799694304328,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.8379506784696275,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7977580892743519,1
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7830279326289205,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,0.7996824503607138,0
20251022_dlw188_hs_HERM_1_processed,syp2,herm,HS,1.0,1
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.04297281056271324,16
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.06743375774577008,6
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.03394446536735385,8
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.08556309189488105,6
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.1264988407227724,14
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.1225989123049788,7
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.124488493318653,10
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.2260023038895669,5
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.147372909778335,5
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.23181029914238,9
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.243780533120573,8
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.2047663092034408,10
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.02892697690783524,5
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.03222496009395814,11
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.03185324119504886,7
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.3160469365440389,5
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.4019586567807341,3
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.3835755154457643,5
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.4367597081697406,6
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.4357321018904909,2
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.3701982884401204,3
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.452969270532469,3
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.4445196906772243,7
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.4859469480169764,4
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.4954532588958928,2
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.4834225105630228,4
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.3331650783950166,10
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.298928987318637,5
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.263743297584058,7
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.623974525903514,2
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.6739330150318086,1
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.7165097054249381,10
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.7367209671640393,2
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.6888310295489789,4
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.7521624626135216,6
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.6799856462286721,2
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.6233357176498213,2
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.8047963043903765,1
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.8781898523682335,2
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.8794020806500785,5
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.9273333503800844,5
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.8900651383960664,6
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.8648711761825839,9
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.9954846213986263,1
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.9110083894137603,2
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.9788017049570288,7
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.9584673053054291,7
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.9902891036870032,4
20251022_dlw188_hs_HERM_4,syp2,herm,HS,0.841565303321574,3
20251022_dlw188_hs_HERM_4,syp2,herm,HS,1.0,8
20251022_dlw188_hs_HERM_4,syp2,herm,HS,1.0,1
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.005058169204114259,6
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.0123536736432541,2
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.02181478389888158,3
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.09104255015110084,4
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.1219324690087973,1
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.06624355831911806,8
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.1104621698712678,8
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.111871301808231,5
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.1456693405231513,6
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.1439036652063746,4
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.07204783575412536,4
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.2579220302528386,4
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.3673829001346341,1
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.3983131297068982,3
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.3213623682864291,0
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.2842899736929114,9
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.3553138690997589,4
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.2926627126359316,12
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.2358855572645185,0
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.2601833073548344,8
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.3189965858158441,4
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.2422247554193703,6
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.2947664639968612,0
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.2577271542887045,3
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.4855807999220679,4
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.4263204619566843,2
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.4527291025855547,8
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.4488790983162911,0
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.6914032627396128,1
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.6075211699625609,2
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.7384674367927989,1
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.723612676149469,4
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.6553394972462154,0
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.6612366282030421,1
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.5152924168643083,1
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.7503146138258892,2
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.7883383999248246,6
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.8176116518871458,5
20251107_dlw188_hs_HERM_2_processed,syp2,herm,HS,0.9264808760977556,1
