dataset,geno,sex,treat,syp
Madeleine,syp2_syp3,herm,noHS,184.73492174259795
Madeleine,syp2_syp3,herm,noHS,133.13242857760298
Madeleine,syp2_syp3,herm,noHS,181.19993378109925
Madeleine,syp2_syp3,herm,noHS,206.4247545717036
Madeleine,syp2_syp3,herm,noHS,173.93301256946776
Madeleine,syp2_syp3,herm,noHS,193.1216931216931
Madeleine,syp2_syp3,herm,noHS,199.958331774827
Madeleine,syp2_syp3,herm,noHS,181.5118859735648
Madeleine,syp2_syp3,herm,noHS,186.21261643379907
Madeleine,syp2_syp3,herm,noHS,249.3867796047168
Madeleine,syp2_syp3,herm,noHS,149.98929392446635
Madeleine,syp2_syp3,herm,noHS,174.72778274252806
Madeleine,syp2_syp3,herm,noHS,129.848628083929
Madeleine,syp2_syp3,herm,noHS,198.123827077748
Madeleine,syp2_syp3,herm,noHS,201.05635279317892
Madeleine,syp2_syp3,herm,noHS,186.39124947412705
Madeleine,syp2_syp3,herm,noHS,170.44288768964464
Madeleine,syp2_syp3,herm,noHS,202.7183727034121
Madeleine,syp2_syp3,herm,noHS,231.03338846392396
Madeleine,syp2_syp3,herm,noHS,172.81207494795282
Madeleine,syp2_syp3,herm,noHS,177.8428328828721
Madeleine,syp2_syp3,herm,noHS,208.8436833011485
Madeleine,syp2_syp3,herm,noHS,234.67671746636503
Madeleine,syp2_syp3,herm,noHS,132.99096784240442
Madeleine,syp2_syp3,herm,noHS,141.22434530023148
Madeleine,syp2_syp3,herm,noHS,152.30580208899354
Madeleine,syp2_syp3,herm,noHS,160.04352858293075
Madeleine,syp2_syp3,herm,noHS,165.56757606235857
Madeleine,syp2_syp3,herm,noHS,156.48310376054525
Madeleine,syp2_syp3,herm,noHS,223.5867598381758
Madeleine,syp2_syp3,herm,noHS,198.2464046287797
Madeleine,syp2_syp3,herm,noHS,236.93160039019912
Madeleine,syp2_syp3,herm,noHS,206.53022329148183
Madeleine,syp2_syp3,herm,noHS,153.95711123408964
Madeleine,syp2_syp3,herm,noHS,206.43716533106837
Madeleine,syp2_syp3,herm,noHS,138.82075972401245
Madeleine,syp2_syp3,herm,noHS,284.182782817046
Madeleine,syp2_syp3,herm,noHS,226.02102820680156
Madeleine,syp2_syp3,herm,noHS,220.10095232299875
Madeleine,syp2_syp3,herm,noHS,197.18478561549105
Madeleine,syp2_syp3,herm,noHS,206.60845858289076
Madeleine,syp2_syp3,herm,noHS,184.13628467022104
Madeleine,syp2_syp3,herm,noHS,208.11317567567568
Madeleine,syp2_syp3,herm,noHS,185.57502815055472
Madeleine,syp2_syp3,herm,noHS,157.87412587412587
Madeleine,syp2_syp3,herm,noHS,163.03422756706752
Madeleine,syp2_syp3,herm,noHS,153.1820895522388
Madeleine,syp2_syp3,herm,noHS,160.60088616223587
Madeleine,syp2_syp3,herm,noHS,184.99217961654892
Madeleine,syp2_syp3,herm,noHS,174.72689604531627
Madeleine,syp2_syp3,herm,noHS,159.55939610647596
Madeleine,syp2_syp3,herm,noHS,138.0066079295154
Madeleine,syp2_syp3,herm,noHS,159.98265394622723
Madeleine,syp2_syp3,herm,noHS,134.8746990781516
Madeleine,syp2_syp3,herm,noHS,161.28334734655522
Madeleine,syp2_syp3,herm,noHS,227.1536162248233
Madeleine,syp2_syp3,herm,noHS,222.43513407534763
Madeleine,syp2_syp3,herm,noHS,202.21203749963263
Madeleine,syp2_syp3,herm,noHS,189.70703691018784
Madeleine,syp2_syp3,herm,noHS,171.39874654077812
Madeleine,syp2_syp3,herm,noHS,183.09109510558196
Madeleine,syp2_syp3,herm,noHS,155.695117335352
Madeleine,syp2_syp3,herm,noHS,169.945703125
Madeleine,syp2_syp3,herm,noHS,119.76472208197548
Madeleine,syp2_syp3,herm,noHS,180.56306734676235
Madeleine,syp2_syp3,herm,noHS,148.55481814041252
Madeleine,syp2_syp3,herm,noHS,161.01242039892637
Madeleine,syp2_syp3,herm,noHS,212.67882268973253
Madeleine,syp2_syp3,herm,noHS,230.8840273955849
Madeleine,syp2_syp3,herm,noHS,236.204068208268
Madeleine,syp2_syp3,herm,noHS,200.68033688552768
Madeleine,syp2_syp3,herm,noHS,189.1198041225373
Madeleine,syp2_syp3,herm,noHS,202.13538075838292
Madeleine,syp2_syp3,herm,noHS,177.04136077445685
Madeleine,syp2_syp3,herm,noHS,171.41277533039647
Madeleine,syp2_syp3,herm,noHS,206.1339491916859
Madeleine,syp2_syp3,herm,noHS,174.33942189141058
Madeleine,syp2_syp3,herm,noHS,161.52821869488537
Madeleine,syp2_syp3,herm,noHS,157.69315328764336
Madeleine,syp2_syp3,herm,noHS,170.99697915617762
Madeleine,syp2_syp3,herm,noHS,195.70101911349408
Madeleine,syp2_syp3,herm,noHS,178.97219973009447
Madeleine,syp2_syp3,herm,noHS,209.4640087603638
Madeleine,syp2_syp3,herm,noHS,204.23631158296556
Madeleine,syp2_syp3,herm,noHS,147.03489217349164
Madeleine,syp2_syp3,herm,noHS,132.14435979568867
Madeleine,syp2_syp3,herm,noHS,132.58673200150773
Madeleine,syp2_syp3,herm,noHS,137.49608672402897
Madeleine,syp2_syp3,herm,noHS,136.31015170224026
Madeleine,syp2_syp3,herm,noHS,132.38705906621743
Madeleine,syp2_syp3,herm,noHS,178.7529368349837
Madeleine,syp2_syp3,herm,noHS,181.29296318426253
Madeleine,syp2_syp3,herm,noHS,157.7002334725977
Madeleine,syp2_syp3,herm,noHS,168.02234596987222
Madeleine,syp2_syp3,herm,noHS,171.24752879666693
Madeleine,syp2_syp3,herm,noHS,188.3223488489176
Madeleine,syp2_syp3,herm,noHS,166.65453895320252
Madeleine,syp2_syp3,herm,noHS,194.00326870217663
Madeleine,syp2_syp3,herm,noHS,206.77147108843536
Madeleine,syp2_syp3,herm,noHS,205.7701120018193
Madeleine,syp2_syp3,herm,noHS,158.4206033010814
Madeleine,syp2_syp3,herm,noHS,167.1320268179474
Madeleine,syp2_syp3,herm,noHS,124.5301094890511
Madeleine,syp2_syp3,herm,noHS,136.4683353923833
Madeleine,syp2_syp3,herm,noHS,134.70672601384769
Madeleine,syp2_syp3,herm,noHS,176.7466643487331
Madeleine,syp2_syp3,herm,noHS,160.68192868719612
Madeleine,syp2_syp3,herm,noHS,144.56772629812622
Madeleine,syp2_syp3,herm,noHS,255.44898284167363
Madeleine,syp2_syp3,herm,noHS,218.534136303111
Madeleine,syp2_syp3,herm,noHS,204.8202534806768
Madeleine,syp2_syp3,herm,noHS,166.72310126582278
Madeleine,syp2_syp3,herm,noHS,178.1621301190535
Madeleine,syp2_syp3,herm,noHS,203.3211522437805
Madeleine,syp2_syp3,herm,noHS,156.3368857312019
Madeleine,syp2_syp3,herm,noHS,149.56707935863608
Madeleine,syp2_syp3,herm,noHS,157.3566060493598
Madeleine,syp2_syp3,herm,noHS,132.0146984653073
Madeleine,syp2_syp3,herm,noHS,155.9143682689782
Madeleine,syp2_syp3,herm,noHS,236.37656086818328
Madeleine,syp2_syp3,herm,noHS,140.82624052868456
Madeleine,syp2_syp3,herm,noHS,136.19164607710596
Madeleine,syp2_syp3,herm,noHS,189.8953362255965
Madeleine,syp2_syp3,herm,noHS,237.13645350300155
Madeleine,syp2_syp3,herm,noHS,271.4679676985195
Madeleine,syp2_syp3,herm,noHS,245.5818059901654
Madeleine,syp2_syp3,herm,noHS,148.35348550277607
Madeleine,syp2_syp3,herm,noHS,130.4027792289207
Madeleine,syp2_syp3,herm,noHS,184.0985147417424
Madeleine,syp2_syp3,herm,noHS,191.63980657483037
Madeleine,syp2_syp3,herm,noHS,237.83062930186824
Madeleine,syp2_syp3,herm,noHS,230.42457663139527
Madeleine,syp2_syp3,herm,noHS,223.004931169098
Madeleine,syp2_syp3,herm,noHS,191.39538159682044
Madeleine,syp2_syp3,herm,noHS,241.83092769058297
Madeleine,syp2_syp3,herm,noHS,202.6450321395776
Madeleine,syp2_syp3,herm,noHS,134.86294724075196
Madeleine,syp2_syp3,herm,noHS,159.93070457185812
Madeleine,syp2_syp3,herm,noHS,162.13738825207042
Madeleine,syp2_syp3,herm,noHS,176.74589973696425
Madeleine,syp2_syp3,herm,noHS,177.2609231013664
Madeleine,syp2_syp3,herm,noHS,156.32859582438164
Madeleine,syp2_syp3,herm,noHS,206.9458167330677
Madeleine,syp2_syp3,herm,noHS,175.43719992752966
Madeleine,syp2_syp3,herm,noHS,217.26840034545629
Madeleine,syp2_syp3,herm,noHS,176.39968667384707
Madeleine,syp2_syp3,herm,noHS,152.61119703062172
Madeleine,syp2_syp3,herm,noHS,171.51020240924362
Madeleine,syp2_syp3,herm,noHS,234.41150009069472
Madeleine,syp2_syp3,herm,noHS,270.5401251360174
Madeleine,syp2_syp3,herm,noHS,186.30109582845043
Madeleine,syp2_syp3,herm,noHS,183.0334744908248
Madeleine,syp2_syp3,herm,noHS,174.46791646564202
Madeleine,syp2_syp3,herm,noHS,128.72613886987602
Madeleine,syp2_syp3,herm,noHS,135.0822357019064
Madeleine,syp2_syp3,herm,noHS,134.46242116743326
Madeleine,syp2_syp3,herm,noHS,139.10113107119096
Madeleine,syp2_syp3,herm,noHS,161.2078715868845
Madeleine,syp2_syp3,herm,noHS,186.1701363408134
Madeleine,syp2_syp3,herm,noHS,273.2649403640929
Madeleine,syp2_syp3,herm,noHS,204.69840452907877
Madeleine,syp2_syp3,herm,noHS,206.3360596800288
Madeleine,syp2_syp3,herm,noHS,205.0525619154068
Madeleine,syp2_syp3,herm,noHS,132.05250228519196
Madeleine,syp2_syp3,herm,noHS,143.9947648873516
Madeleine,syp2_syp3,herm,noHS,170.85102254067772
Madeleine,syp2_syp3,herm,noHS,171.7735613753786
Madeleine,syp2_syp3,herm,noHS,181.8568238539341
Madeleine,syp2_syp3,herm,noHS,193.80720687762943
Madeleine,syp2_syp3,herm,noHS,131.8943455733273
Madeleine,syp2_syp3,herm,noHS,208.42440418645705
Madeleine,syp2_syp3,herm,noHS,138.78241049588615
Madeleine,syp2_syp3,herm,noHS,142.42085744559458
Madeleine,syp2_syp3,herm,noHS,167.53266436709524
Madeleine,syp2_syp3,herm,noHS,140.13275125868333
Madeleine,syp2_syp3,herm,noHS,159.6360851585235
Madeleine,syp2_syp3,herm,noHS,172.14370296036125
Madeleine,syp2_syp3,herm,noHS,164.6847383659939
Madeleine,syp2_syp3,herm,noHS,192.8675598412766
Madeleine,syp2_syp3,herm,noHS,253.7698327494632
Madeleine,syp2_syp3,herm,noHS,217.55137943507285
Madeleine,syp2_syp3,herm,noHS,186.03477817166183
Madeleine,syp2_syp3,herm,noHS,195.5771968046478
Madeleine,syp2_syp3,herm,noHS,171.78550724637682
Madeleine,syp2_syp3,herm,noHS,175.23345000760918
Madeleine,syp2_syp3,herm,noHS,172.09126177720302
Madeleine,syp2_syp3,herm,noHS,122.17318185884248
Madeleine,syp2_syp3,herm,noHS,124.30883665575722
Madeleine,syp2_syp3,herm,noHS,186.81295720774563
Madeleine,syp2_syp3,herm,noHS,184.3710010015908
Madeleine,syp2_syp3,herm,noHS,211.9267776209228
Madeleine,syp2_syp3,herm,noHS,172.83753218559096
Madeleine,syp2_syp3,herm,noHS,278.4812736227236
Madeleine,syp2_syp3,herm,noHS,206.6257170172084
Madeleine,syp2_syp3,herm,noHS,180.95029855234333
Madeleine,syp2_syp3,herm,noHS,185.0726015958434
Madeleine,syp2_syp3,herm,noHS,174.963231819939
Madeleine,syp2_syp3,herm,noHS,212.7480463413301
Madeleine,syp2_syp3,herm,noHS,152.17626784835056
Madeleine,syp2_syp3,herm,noHS,137.51009290335134
Madeleine,syp2_syp3,herm,noHS,128.220242073216
Madeleine,syp2_syp3,herm,noHS,234.2528511947864
Madeleine,syp2_syp3,herm,noHS,150.2082663810034
Madeleine,syp2_syp3,herm,noHS,169.84761486255553
Madeleine,syp2_syp3,herm,noHS,199.23271618543825
Madeleine,syp2_syp3,herm,noHS,246.13122104319237
Madeleine,syp2_syp3,herm,noHS,160.2988233969487
Madeleine,syp2_syp3,herm,noHS,169.3575207583217
Madeleine,syp2_syp3,herm,noHS,168.37420109444838
Madeleine,syp2_syp3,herm,noHS,225.8931780982675
Madeleine,syp2_syp3,herm,noHS,270.8152083466684
Madeleine,syp2_syp3,herm,noHS,188.68996302889224
Madeleine,syp2_syp3,herm,noHS,222.9712220356984
Madeleine,syp2_syp3,herm,noHS,179.02842072777264
Madeleine,syp2_syp3,herm,noHS,180.8760552287662
Madeleine,syp2_syp3,herm,noHS,184.59620991253644
Madeleine,syp2_syp3,herm,noHS,176.72777897923876
Madeleine,syp2_syp3,herm,noHS,172.57757624255356
Madeleine,syp2_syp3,herm,noHS,174.55246119733926
Madeleine,syp2_syp3,herm,noHS,136.2748245543277
Madeleine,syp2_syp3,herm,noHS,175.7483831055621
Madeleine,syp2_syp3,herm,noHS,160.43258185977788
Madeleine,syp2_syp3,herm,noHS,139.6202853234317
Madeleine,syp2_syp3,herm,noHS,165.6788557947508
Madeleine,syp2_syp3,herm,noHS,216.23341832617888
Madeleine,syp2_syp3,herm,noHS,230.79102012730087
Madeleine,syp2_syp3,herm,noHS,293.34474633153627
Madeleine,syp2_syp3,herm,noHS,226.7259785363412
Madeleine,syp2_syp3,herm,noHS,201.49221917998128
Madeleine,syp2_syp3,herm,noHS,222.3028029482472
Madeleine,syp2_syp3,herm,noHS,209.3802935665209
Madeleine,syp2_syp3,herm,noHS,218.11615272097677
Madeleine,syp2_syp3,herm,noHS,188.4576863354037
Madeleine,syp2_syp3,herm,noHS,179.91341842014486
Madeleine,syp2_syp3,herm,noHS,142.1394141638858
Madeleine,syp2_syp3,herm,noHS,194.56432000717908
Madeleine,syp2_syp3,herm,noHS,139.56637295969955
Madeleine,syp2_syp3,herm,noHS,135.07342338231268
Madeleine,syp2_syp3,herm,noHS,167.932384341637
Madeleine,syp2_syp3,herm,noHS,169.52360396258786
Madeleine,syp2_syp3,herm,noHS,162.5657518582047
Madeleine,syp2_syp3,herm,noHS,152.09433435668436
Madeleine,syp2_syp3,herm,noHS,153.9059371362049
Madeleine,syp2_syp3,herm,noHS,164.66663764961916
Madeleine,syp2_syp3,herm,noHS,166.23465328355468
Madeleine,syp2_syp3,herm,noHS,149.28553940321348
Madeleine,syp2_syp3,herm,noHS,187.86161913288143
Madeleine,syp2_syp3,herm,noHS,169.39811327931835
Madeleine,syp2_syp3,herm,noHS,208.98449402342456
Madeleine,syp2_syp3,herm,noHS,198.37519015807925
Madeleine,syp2_syp3,herm,noHS,196.4048244478153
Madeleine,syp2_syp3,herm,noHS,217.56588163918155
Madeleine,syp2_syp3,herm,noHS,178.9685430463576
Madeleine,syp2_syp3,herm,noHS,175.4671368400431
Madeleine,syp2_syp3,herm,noHS,179.15574523648323
Madeleine,syp2_syp3,herm,noHS,150.79470013947002
Madeleine,syp2_syp3,herm,noHS,135.48213555719076
Madeleine,syp2_syp3,herm,noHS,139.34982935153585
Madeleine,syp2_syp3,herm,noHS,170.29623493975905
Madeleine,syp2_syp3,herm,noHS,151.68874728126073
Madeleine,syp2_syp3,herm,noHS,181.3611585092052
Madeleine,syp2_syp3,herm,noHS,233.84504052489388
Madeleine,syp2_syp3,herm,noHS,158.19153540940243
Madeleine,syp2_syp3,herm,noHS,145.94780300796225
Madeleine,syp2_syp3,herm,noHS,212.373265436028
Madeleine,syp2_syp3,herm,noHS,163.25622322565707
Madeleine,syp2_syp3,herm,noHS,162.13715361850956
Madeleine,syp2_syp3,herm,noHS,181.69021896123405
Madeleine,syp2_syp3,herm,noHS,164.0412235631497
Madeleine,syp2_syp3,herm,noHS,154.28637457262252
Madeleine,syp2_syp3,herm,noHS,153.33904109589042
Madeleine,syp2_syp3,herm,noHS,193.2685195908126
Madeleine,syp2_syp3,herm,noHS,224.57503090234857
Madeleine,syp2_syp3,herm,noHS,258.4013626509756
Madeleine,syp2_syp3,herm,noHS,206.790282052006
Madeleine,syp2_syp3,herm,noHS,181.51234737275345
Madeleine,syp2_syp3,herm,noHS,182.385369671301
Madeleine,syp2_syp3,herm,noHS,181.56518060680125
Madeleine,syp2_syp3,herm,noHS,172.46886108200292
Madeleine,syp2_syp3,herm,noHS,186.7539540640902
Madeleine,syp2_syp3,herm,noHS,182.7081141578064
Madeleine,syp2_syp3,herm,noHS,129.57429603716236
Madeleine,syp2_syp3,herm,noHS,177.3349758068096
Madeleine,syp2_syp3,herm,noHS,168.44119287924127
Madeleine,syp2_syp3,herm,noHS,177.29771320700615
Madeleine,syp2_syp3,herm,noHS,170.3159948463096
Madeleine,syp2_syp3,herm,noHS,164.40027974726283
Madeleine,syp2_syp3,herm,noHS,174.31240001488152
Madeleine,syp2_syp3,herm,noHS,155.0616317016317
Madeleine,syp2_syp3,herm,noHS,173.77385131137842
Madeleine,syp2_syp3,herm,noHS,158.08587257617728
Madeleine,syp2_syp3,herm,noHS,184.96164548898648
Madeleine,syp2_syp3,herm,noHS,219.791645553585
Madeleine,syp2_syp3,herm,noHS,180.52433290780584
Madeleine,syp2_syp3,herm,noHS,214.679863574352
Madeleine,syp2_syp3,herm,noHS,196.2599423984313
Madeleine,syp2_syp3,herm,noHS,188.5595656699204
Madeleine,syp2_syp3,herm,noHS,184.8817947369739
Madeleine,syp2_syp3,herm,noHS,165.7680360721443
Madeleine,syp2_syp3,herm,noHS,134.05958291956307
Madeleine,syp2_syp3,herm,noHS,136.39427803023278
Madeleine,syp2_syp3,herm,noHS,141.00713655681182
Madeleine,syp2_syp3,herm,noHS,195.80855962619356
Madeleine,syp2_syp3,herm,noHS,203.57607761707004
Madeleine,syp2_syp3,herm,noHS,161.01957698602544
Madeleine,syp2_syp3,herm,noHS,157.73622308117064
Madeleine,syp2_syp3,herm,noHS,166.47558069076953
Madeleine,syp2_syp3,herm,noHS,223.6104081551704
Madeleine,syp2_syp3,herm,noHS,245.54664508534432
Madeleine,syp2_syp3,herm,noHS,169.5458235187534
Madeleine,syp2_syp3,herm,noHS,165.8306813807263
Madeleine,syp2_syp3,herm,noHS,188.55257627749847
Madeleine,syp2_syp3,herm,noHS,192.85583483845076
Madeleine,syp2_syp3,herm,noHS,173.66168262009907
Madeleine,syp2_syp3,herm,noHS,185.34191667347883
Madeleine,syp2_syp3,herm,noHS,175.5873138394479
Madeleine,syp2_syp3,herm,noHS,176.17726920093097
Madeleine,syp2_syp3,herm,noHS,168.32114319198806
Madeleine,syp2_syp3,herm,noHS,204.23642350839984
Madeleine,syp2_syp3,herm,noHS,181.0537084398977
Madeleine,syp2_syp3,herm,noHS,186.58741124544235
Madeleine,syp2_syp3,herm,noHS,163.07149758454105
Madeleine,syp2_syp3,herm,noHS,131.17916451186576
Madeleine,syp2_syp3,herm,noHS,135.1449608835711
Madeleine,syp2_syp3,herm,noHS,156.10445891783567
Madeleine,syp2_syp3,herm,noHS,194.5638207370606
Madeleine,syp2_syp3,herm,noHS,181.7857969607587
Madeleine,syp2_syp3,herm,noHS,183.36364412932983
Madeleine,syp2_syp3,herm,noHS,188.85587987650857
Madeleine,syp2_syp3,herm,noHS,165.0582898528152
Madeleine,syp2_syp3,herm,noHS,151.1223336097083
Madeleine,syp2_syp3,herm,noHS,189.007700770077
Madeleine,syp2_syp3,herm,noHS,155.27014705882354
Madeleine,syp2_syp3,herm,noHS,168.29738660258334
Madeleine,syp2_syp3,herm,noHS,194.78743867173537
Madeleine,syp2_syp3,herm,noHS,149.07807742496738
Madeleine,syp2_syp3,herm,noHS,178.45587967736066
Madeleine,syp2_syp3,herm,noHS,178.08632782634712
Madeleine,syp2_syp3,herm,noHS,197.58102731324976
Madeleine,syp2_syp3,herm,noHS,177.09424586368513
Madeleine,syp2_syp3,herm,noHS,174.0475552246215
Madeleine,syp2_syp3,herm,noHS,168.99958795655886
Madeleine,syp2_syp3,herm,noHS,180.07225823178635
Madeleine,syp2_syp3,herm,noHS,179.23139741313722
Madeleine,syp2_syp3,herm,noHS,212.59486940918453
Madeleine,syp2_syp3,herm,noHS,155.3569182389937
Madeleine,syp2_syp3,herm,noHS,133.50546475995915
Madeleine,syp2_syp3,herm,noHS,132.0754027032031
Madeleine,syp2_syp3,herm,noHS,134.37975208515738
Madeleine,syp2_syp3,herm,noHS,160.79431157078216
Madeleine,syp2_syp3,herm,noHS,135.0875668449198
Madeleine,syp2_syp3,herm,noHS,185.9186542353281
Madeleine,syp2_syp3,herm,noHS,194.33666690477887
Madeleine,syp2_syp3,herm,noHS,193.57925996506276
Madeleine,syp2_syp3,herm,noHS,144.79961259685078
Madeleine,syp2_syp3,herm,noHS,159.993687967961
Madeleine,syp2_syp3,herm,noHS,135.13986146095718
Madeleine,syp2_syp3,herm,noHS,164.59332201918144
Madeleine,syp2_syp3,herm,noHS,184.23917818839644
Madeleine,syp2_syp3,herm,noHS,155.39144245142003
Madeleine,syp2_syp3,herm,noHS,169.51262228410215
Madeleine,syp2_syp3,herm,noHS,156.46551857885348
Madeleine,syp2_syp3,herm,noHS,151.39818831334523
Madeleine,syp2_syp3,herm,noHS,157.3919681687795
Madeleine,syp2_syp3,herm,noHS,179.78863156505673
Madeleine,syp2_syp3,herm,noHS,143.29995535714286
Madeleine,syp2_syp3,herm,noHS,165.03705684596576
Madeleine,syp2_syp3,herm,noHS,162.13662406346407
Madeleine,syp2_syp3,herm,noHS,159.29186961408766
Madeleine,syp2_syp3,herm,noHS,180.9086068160303
Madeleine,syp2_syp3,herm,noHS,196.3644647571465
Madeleine,syp2_syp3,herm,noHS,186.29592543275632
Madeleine,syp2_syp3,herm,noHS,170.98245122224714
Madeleine,syp2_syp3,herm,noHS,174.4491056492086
Madeleine,syp2_syp3,herm,noHS,187.11851499286053
Madeleine,syp2_syp3,herm,noHS,203.7647613558967
Madeleine,syp2_syp3,herm,noHS,174.72402389884675
Madeleine,syp2_syp3,herm,noHS,173.63115013090186
Madeleine,syp2_syp3,herm,noHS,169.64570863100985
Madeleine,syp2_syp3,herm,noHS,197.95899289864428
Madeleine,syp2_syp3,herm,noHS,173.8831048368852
Madeleine,syp2_syp3,herm,noHS,176.0732744520772
Madeleine,syp2_syp3,herm,noHS,134.95316082541763
Madeleine,syp2_syp3,herm,noHS,131.0295733229762
Madeleine,syp2_syp3,herm,noHS,132.3787668057487
Madeleine,syp2_syp3,herm,noHS,132.82248549798447
Madeleine,syp2_syp3,herm,noHS,159.04895384923415
Madeleine,syp2_syp3,herm,noHS,141.3985086342229
Madeleine,syp2_syp3,herm,noHS,137.6668863261944
Madeleine,syp2_syp3,herm,noHS,156.27561822493226
Madeleine,syp2_syp3,herm,noHS,202.31456683124355
Madeleine,syp2_syp3,herm,noHS,209.1822169531713
Madeleine,syp2_syp3,herm,noHS,195.20168566832203
Madeleine,syp2_syp3,herm,noHS,136.40678725429802
Madeleine,syp2_syp3,herm,noHS,137.80952084629746
Madeleine,syp2_syp3,herm,noHS,167.73598021834468
Madeleine,syp2_syp3,herm,noHS,174.91278777881374
Madeleine,syp2_syp3,herm,noHS,137.5095528951869
Madeleine,syp2_syp3,herm,noHS,192.6081921429901
Madeleine,syp2_syp3,herm,noHS,156.31363164311193
Madeleine,syp2_syp3,herm,noHS,164.914093625498
Madeleine,syp2_syp3,herm,noHS,136.3857413178985
Madeleine,syp2_syp3,herm,noHS,154.8819462561962
Madeleine,syp2_syp3,herm,noHS,171.82778366914104
Madeleine,syp2_syp3,herm,noHS,166.85330900112714
Madeleine,syp2_syp3,herm,noHS,155.90203470643678
Madeleine,syp2_syp3,herm,noHS,154.26494940202392
Madeleine,syp2_syp3,herm,noHS,162.97202875758256
Madeleine,syp2_syp3,herm,noHS,150.1498063237546
Madeleine,syp2_syp3,herm,noHS,152.77406447506024
Madeleine,syp2_syp3,herm,noHS,169.3746297453735
Madeleine,syp2_syp3,herm,noHS,174.6697628515863
Madeleine,syp2_syp3,herm,noHS,164.98711707592588
Madeleine,syp2_syp3,herm,noHS,167.2494228724094
Madeleine,syp2_syp3,herm,noHS,164.00054295022005
Madeleine,syp2_syp3,herm,noHS,168.66122869298934
Madeleine,syp2_syp3,herm,noHS,181.84605196770937
Madeleine,syp2_syp3,herm,noHS,171.20891327623127
Madeleine,syp2_syp3,herm,noHS,192.2422086541014
Madeleine,syp2_syp3,herm,noHS,176.64654506106044
Madeleine,syp2_syp3,herm,noHS,172.02667506826296
Madeleine,syp2_syp3,herm,noHS,170.2778622816033
Madeleine,syp2_syp3,herm,noHS,123.8027045990942
Madeleine,syp2_syp3,herm,noHS,154.80721220527045
Madeleine,syp2_syp3,herm,noHS,144.45751517315244
Madeleine,syp2_syp3,herm,noHS,137.7632789627771
Madeleine,syp2_syp3,herm,noHS,131.81514065385034
Madeleine,syp2_syp3,herm,noHS,133.0355585902621
Madeleine,syp2_syp3,herm,noHS,133.7365948836537
Madeleine,syp2_syp3,herm,noHS,135.61047450588325
Madeleine,syp2_syp3,herm,noHS,147.02898655486482
Madeleine,syp2_syp3,herm,noHS,133.95885842969122
Madeleine,syp2_syp3,herm,noHS,132.95318185493653
Madeleine,syp2_syp3,herm,noHS,155.63015426001428
Madeleine,syp2_syp3,herm,noHS,135.39824476259807
Madeleine,syp2_syp3,herm,noHS,169.95159655347186
Madeleine,syp2_syp3,herm,noHS,175.5309199318569
Madeleine,syp2_syp3,herm,noHS,135.13577156630973
Madeleine,syp2_syp3,herm,noHS,135.38446509204584
Madeleine,syp2_syp3,herm,noHS,132.3286317450007
Madeleine,syp2_syp3,herm,noHS,175.0359077787005
Madeleine,syp2_syp3,herm,noHS,135.67355712064392
Madeleine,syp2_syp3,herm,noHS,171.07132459970887
Madeleine,syp2_syp3,herm,noHS,202.49649278974545
Madeleine,syp2_syp3,herm,noHS,137.56903943291312
Madeleine,syp2_syp3,herm,noHS,181.88842038013095
Madeleine,syp2_syp3,herm,noHS,134.45674433604773
Madeleine,syp2_syp3,herm,noHS,156.53747655694238
Madeleine,syp2_syp3,herm,noHS,139.87832650139893
Madeleine,syp2_syp3,herm,noHS,138.92005851475776
Madeleine,syp2_syp3,herm,noHS,174.3891798651403
Madeleine,syp2_syp3,herm,noHS,160.41407556718275
Madeleine,syp2_syp3,herm,noHS,180.8793663083291
Madeleine,syp2_syp3,herm,noHS,190.40367642389992
Madeleine,syp2_syp3,herm,noHS,182.8180279912814
Madeleine,syp2_syp3,herm,noHS,155.88459912639144
Madeleine,syp2_syp3,herm,noHS,188.97516035718775
Madeleine,syp2_syp3,herm,noHS,159.2943388514204
Madeleine,syp2_syp3,herm,noHS,157.23955985288885
Madeleine,syp2_syp3,herm,noHS,174.67491296102352
Madeleine,syp2_syp3,herm,noHS,168.13009139415712
Madeleine,syp2_syp3,herm,noHS,145.87010683670454
Madeleine,syp2_syp3,herm,noHS,167.42429946754154
Madeleine,syp2_syp3,herm,noHS,163.9423182066703
Madeleine,syp2_syp3,herm,noHS,170.9333489729955
Madeleine,syp2_syp3,herm,noHS,166.57374139917184
Madeleine,syp2_syp3,herm,noHS,166.95232590994323
Madeleine,syp2_syp3,herm,noHS,167.11730330315268
Madeleine,syp2_syp3,herm,noHS,169.95768065327923
Madeleine,syp2_syp3,herm,noHS,173.99670283703648
Madeleine,syp2_syp3,herm,noHS,188.5504644772995
Madeleine,syp2_syp3,herm,noHS,167.1898505779532
Madeleine,syp2_syp3,herm,noHS,181.6056028328288
Madeleine,syp2_syp3,herm,noHS,167.35248300292636
Madeleine,syp2_syp3,herm,noHS,173.069162570844
Madeleine,syp2_syp3,herm,noHS,170.233729164397
Madeleine,syp2_syp3,herm,noHS,177.09681648801583
Madeleine,syp2_syp3,herm,noHS,172.4322429906542
Madeleine,syp2_syp3,herm,noHS,176.07731495355108
Madeleine,syp2_syp3,herm,noHS,173.07827287066246
Madeleine,syp2_syp3,herm,noHS,167.93960763411985
Madeleine,syp2_syp3,herm,noHS,173.42231049321416
Madeleine,syp2_syp3,herm,noHS,180.1190055554373
